SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Year Remod/Add,Full Bath,Foundation_PConc,Fireplaces,BsmtFin Type 1_GLQ,Mas Vnr Area,Neighborhood_NridgHt,BsmtFin SF 1
316000,8,2332,3.0,1148.0,2004,2004,2,True,1,True,126.0,True,856.0
412500,9,2668,3.0,1572.0,2003,2004,2,True,2,True,664.0,True,1016.0
284000,7,2046,3.0,998.0,2003,2004,2,True,1,True,292.0,True,866.0
284000,8,1575,3.0,1603.0,2003,2004,2,True,1,True,504.0,True,1149.0
421250,8,2649,3.0,1479.0,2001,2002,2,True,1,True,1110.0,True,1075.0
370000,8,2690,3.0,1765.0,2003,2003,2,True,1,False,221.0,True,0.0
336860,9,1866,3.0,1858.0,2008,2008,2,True,1,True,492.0,True,372.0
367294,9,1702,3.0,1702.0,2008,2008,1,True,1,True,766.0,True,1540.0
192000,7,1367,2.0,1367.0,2005,2005,2,True,1,True,144.0,True,20.0
274000,8,1518,2.0,1518.0,2003,2004,1,True,1,True,472.0,True,1218.0
266000,9,1684,2.0,1684.0,2005,2005,2,True,1,True,616.0,True,28.0
370967,9,1800,3.0,1800.0,2007,2008,2,True,1,True,714.0,True,1204.0
234250,8,1342,2.0,1342.0,2006,2007,2,True,1,True,176.0,True,846.0
219500,8,1342,2.0,1342.0,2006,2007,2,True,1,True,196.0,True,24.0
155000,7,1626,2.0,764.0,2003,2004,2,True,0,False,106.0,True,0.0
154000,7,1626,2.0,764.0,2003,2004,2,True,0,True,106.0,True,573.0
207000,7,1358,2.0,1358.0,2004,2004,2,True,1,True,146.0,True,720.0
195000,7,1455,3.0,1415.0,2003,2003,2,True,1,True,143.0,False,1073.0
219990,7,1576,3.0,1393.0,2004,2004,2,True,1,True,24.0,False,1087.0
191000,7,1504,2.0,1346.0,2005,2006,2,True,1,True,14.0,False,16.0
159895,7,1266,2.0,1266.0,2007,2007,2,True,1,False,16.0,False,0.0
187687,7,1246,2.0,1146.0,2007,2008,2,True,1,False,20.0,False,0.0
179000,6,1515,2.0,789.0,2004,2004,2,True,1,False,0.0,False,0.0
193000,6,1593,2.0,839.0,2004,2004,2,True,1,True,0.0,False,759.0
190000,7,1166,2.0,856.0,2005,2005,2,True,0,True,182.0,False,655.0
176000,6,1456,2.0,728.0,2005,2005,2,True,0,False,0.0,False,0.0
188000,7,1720,2.0,840.0,2002,2003,2,True,1,False,0.0,False,0.0
213000,7,1986,2.0,847.0,2003,2003,2,True,1,False,196.0,False,0.0
217300,7,1358,2.0,1350.0,2007,2008,2,True,1,True,176.0,True,876.0
186500,6,1792,2.0,936.0,2000,2000,2,True,1,False,318.0,False,0.0
226750,7,1892,2.0,982.0,2000,2001,2,True,1,True,647.0,False,544.0
184000,7,1490,2.0,788.0,2004,2005,2,True,1,True,0.0,False,724.0
176000,7,1414,2.0,707.0,2002,2002,2,True,1,False,0.0,False,0.0
225000,7,2322,2.0,1037.0,1999,2000,2,True,1,True,0.0,False,870.0
185900,7,1651,2.0,831.0,1999,1999,2,True,1,False,0.0,False,0.0
284500,8,2199,2.0,1173.0,1997,1997,2,True,1,False,1290.0,False,0.0
315000,8,2630,3.0,1470.0,1998,1998,2,True,1,True,473.0,False,986.0
250000,8,2198,3.0,1145.0,2000,2000,2,True,1,True,350.0,False,655.0
291000,9,2172,3.0,1519.0,2000,2000,2,True,1,False,295.0,False,0.0
350000,8,2006,3.0,1982.0,1998,1998,2,True,1,True,495.0,False,1660.0
279500,7,2125,2.0,1064.0,1996,1997,2,True,2,True,0.0,False,851.0
290000,8,2501,3.0,1242.0,1995,1995,2,True,1,False,466.0,False,0.0
350000,8,2113,3.0,2109.0,1995,1995,2,True,1,True,660.0,False,1696.0
341000,7,2418,3.0,1311.0,1993,1994,2,True,1,True,651.0,False,1173.0
287500,7,2197,3.0,1080.0,1993,1994,2,True,1,False,320.0,False,228.0
271000,7,2127,2.0,1223.0,1994,1994,2,True,2,True,448.0,False,1000.0
301500,8,1987,2.0,1986.0,1994,1994,2,True,1,True,554.0,False,1314.0
235128,8,1580,3.0,1580.0,2007,2008,2,True,0,False,186.0,False,0.0
214000,6,1933,3.0,894.0,2007,2007,2,True,1,False,74.0,False,0.0
232000,8,1574,3.0,1574.0,2006,2006,2,True,1,True,53.0,False,24.0
240000,7,1578,3.0,1578.0,2006,2006,2,True,1,True,128.0,False,1096.0
264132,9,1506,2.0,1498.0,2008,2008,2,True,1,False,284.0,False,0.0
245000,8,1563,3.0,1563.0,2007,2007,2,True,1,True,468.0,False,33.0
227680,7,1428,2.0,1417.0,2008,2008,2,True,0,False,256.0,False,0.0
257000,8,1861,3.0,1341.0,2007,2007,3,True,1,False,156.0,False,0.0
297900,8,1874,3.0,955.0,2007,2008,2,True,1,True,310.0,False,729.0
247000,8,1460,2.0,1460.0,2006,2007,2,True,1,True,0.0,False,666.0
212700,8,1372,2.0,1363.0,2007,2008,2,True,0,True,0.0,False,24.0
250580,7,1372,2.0,1372.0,2007,2008,2,True,0,False,0.0,False,0.0
182000,7,1428,2.0,1428.0,2007,2008,2,True,0,False,0.0,False,0.0
226700,7,1768,2.0,866.0,2005,2005,2,True,0,True,0.0,False,400.0
250000,8,1992,2.0,1053.0,2003,2004,2,True,1,False,768.0,False,0.0
250000,7,1958,3.0,1026.0,2005,2005,2,True,1,False,0.0,False,0.0
339750,8,2078,3.0,1034.0,2007,2008,2,True,1,True,100.0,False,789.0
205950,7,1665,2.0,813.0,2007,2007,2,True,0,False,0.0,False,0.0
256000,8,1660,3.0,1660.0,2007,2007,2,True,1,False,292.0,False,0.0
230348,7,1218,2.0,1218.0,2007,2008,2,True,0,True,210.0,False,902.0
207500,6,1728,2.0,864.0,2003,2003,2,True,0,False,0.0,False,503.0
141000,7,1080,0.0,1080.0,2004,2005,1,True,0,True,120.0,False,680.0
188000,6,1696,2.0,835.0,2003,2003,2,True,0,True,0.0,False,80.0
192500,7,1663,2.0,835.0,2003,2004,2,True,0,False,95.0,False,0.0
146000,6,1175,0.0,1175.0,2005,2006,1,True,0,True,126.0,False,80.0
159000,5,1114,2.0,1114.0,2004,2004,1,True,0,True,0.0,False,646.0
155000,6,1114,2.0,1114.0,2003,2004,1,True,0,True,0.0,False,814.0
173000,6,1640,2.0,798.0,2004,2004,2,True,0,False,0.0,False,0.0
170000,7,1162,2.0,1162.0,2007,2007,2,True,0,False,0.0,False,0.0
182000,6,1609,2.0,754.0,1995,1995,2,True,0,True,38.0,False,362.0
163000,6,1680,2.0,886.0,1993,1994,2,True,0,True,120.0,False,602.0
193500,6,1679,2.0,1408.0,1994,1998,2,True,1,True,258.0,False,1138.0
189000,7,1657,2.0,832.0,1994,1995,2,True,0,True,145.0,False,537.0
190500,6,1677,2.0,827.0,2001,2001,2,True,0,True,0.0,False,472.0
175000,7,1737,2.0,836.0,1992,1992,2,True,0,True,0.0,False,397.0
179200,6,1294,2.0,1278.0,1991,1991,2,False,0,True,88.0,False,1200.0
187000,6,1710,2.0,832.0,1993,1993,2,True,0,True,120.0,False,426.0
193000,6,1617,2.0,1604.0,1993,1994,2,True,1,False,0.0,False,165.0
153900,6,1199,2.0,1199.0,1993,1993,2,True,0,True,0.0,False,300.0
128000,5,984,1.0,984.0,1963,1963,1,True,1,False,0.0,False,53.0
144000,5,912,1.0,912.0,1962,1962,1,False,0,False,0.0,False,737.0
135000,5,864,1.0,864.0,1961,2007,1,False,1,False,0.0,False,764.0
115000,5,890,1.0,890.0,1968,1968,1,False,0,False,0.0,False,890.0
119916,5,864,1.0,864.0,1963,1963,1,False,0,False,0.0,False,489.0
142000,6,912,1.0,912.0,1961,1996,1,False,0,True,0.0,False,832.0
192000,6,1430,2.0,1430.0,1974,1974,2,False,2,False,144.0,False,800.0
140000,5,1641,2.0,1001.0,1972,1972,2,False,1,False,0.0,False,190.0
290000,6,2683,2.0,930.0,1990,1991,2,True,2,False,304.0,False,704.0
372500,9,2786,2.0,1848.0,1993,1994,2,True,1,False,568.0,False,520.0
196000,7,1391,2.0,1391.0,2004,2004,2,True,0,True,0.0,False,16.0
171900,7,1250,2.0,625.0,2006,2007,2,True,0,False,0.0,False,0.0
178000,7,1245,2.0,1235.0,2004,2005,2,True,0,True,0.0,False,24.0
165000,6,1200,2.0,600.0,2005,2005,2,True,0,True,0.0,False,390.0
146000,7,1392,2.0,689.0,2007,2007,2,True,0,False,0.0,False,0.0
146000,7,1392,2.0,689.0,2007,2007,2,True,0,False,0.0,False,0.0
179400,7,1501,2.0,744.0,1999,1999,2,True,0,False,360.0,False,549.0
172900,6,1549,2.0,744.0,1999,1999,2,True,0,True,216.0,False,550.0
300000,9,1638,2.0,1614.0,2000,2000,2,True,1,True,260.0,False,1027.0
285000,9,1310,2.0,1310.0,2001,2001,1,True,1,True,179.0,False,1004.0
290000,9,1419,2.0,1419.0,2001,2001,1,True,1,True,0.0,False,964.0
305000,9,1557,2.0,1557.0,1999,2000,2,True,1,True,260.0,False,1141.0
328900,9,1709,2.0,1698.0,1999,2000,2,True,1,True,60.0,False,1238.0
160000,7,1252,2.0,600.0,1999,2000,2,True,0,False,212.0,False,510.0
170000,7,1404,2.0,672.0,1999,2000,2,True,0,True,216.0,False,600.0
223000,7,1789,2.0,858.0,2001,2001,2,True,1,True,513.0,False,681.0
170000,8,1586,2.0,960.0,1999,1999,2,True,0,True,466.0,False,612.0
200000,8,1607,2.0,960.0,1999,2000,2,True,0,True,456.0,False,813.0
345000,10,2393,2.0,970.0,1998,1999,2,True,1,False,0.0,False,128.0
245500,8,1288,2.0,1260.0,1996,1996,1,True,2,True,0.0,False,786.0
217500,8,1239,2.0,1230.0,1995,1995,1,True,1,False,0.0,False,560.0
324000,8,1719,2.0,1719.0,1993,1993,1,True,2,True,0.0,False,1619.0
162500,6,1232,2.0,1232.0,1984,1984,2,True,0,False,0.0,False,660.0
150000,9,2944,3.0,994.0,1977,1977,2,False,1,True,1050.0,False,410.0
290000,8,1671,2.0,1426.0,1976,2007,3,False,1,True,0.0,False,1044.0
205000,7,1812,2.0,952.0,2002,2002,2,True,1,False,0.0,False,0.0
174000,7,1682,2.0,1304.0,1970,1970,2,True,1,False,288.0,False,0.0
183000,6,1427,2.0,1427.0,1969,1969,2,False,0,True,0.0,False,828.0
150000,6,1740,2.0,1740.0,1968,1968,1,False,1,False,0.0,False,301.0
145000,6,1258,2.0,1258.0,1971,2004,2,False,0,False,144.0,False,656.0
215000,7,1620,2.0,1620.0,1967,1967,2,False,1,False,0.0,False,603.0
140500,5,1625,2.0,1625.0,1965,1965,2,False,0,False,0.0,False,0.0
240000,6,2614,2.0,1522.0,1974,1997,2,False,1,False,0.0,False,956.0
141000,5,1464,2.0,732.0,1968,1968,1,False,0,False,0.0,False,732.0
147000,5,912,2.0,912.0,1965,2008,1,False,0,False,300.0,False,595.0
135000,5,925,2.0,912.0,1965,2005,1,False,0,False,0.0,False,260.0
145000,5,1728,2.0,1728.0,1965,1965,2,False,0,False,0.0,False,0.0
142600,5,1728,2.0,1728.0,1965,1965,2,False,0,False,108.0,False,231.0
135000,5,1656,2.0,1656.0,1973,1973,2,False,0,False,564.0,False,0.0
170000,7,1670,2.0,825.0,1971,1971,1,False,0,False,0.0,False,583.0
299800,8,2715,2.0,1142.0,1976,1996,3,False,2,True,289.0,False,575.0
185000,6,1876,2.0,901.0,1974,1974,2,False,1,False,270.0,False,442.0
173000,6,1632,2.0,800.0,1966,2000,1,False,0,True,252.0,False,400.0
178400,7,999,2.0,944.0,1961,2007,1,False,0,False,210.0,False,867.0
176000,7,1978,2.0,832.0,1968,1968,2,False,1,False,342.0,False,552.0
98000,5,1014,1.0,0.0,1956,1956,1,False,0,False,0.0,False,0.0
109008,4,907,1.0,907.0,1957,1957,1,False,0,False,0.0,False,288.0
135750,4,952,1.0,952.0,1956,1956,1,False,0,False,0.0,False,228.0
155000,5,1128,2.0,1120.0,1963,1963,2,False,0,False,148.0,False,776.0
180500,6,1425,2.0,1425.0,1964,1964,2,False,1,False,272.0,False,490.0
174900,6,1165,2.0,1127.0,1966,1966,1,False,0,False,183.0,False,312.0
140000,6,1136,1.0,1136.0,1965,1965,1,False,1,False,0.0,False,892.0
145000,6,1092,2.0,1092.0,1964,1964,1,False,0,False,260.0,False,787.0
179900,5,1265,2.0,1219.0,1965,1999,2,True,1,False,0.0,False,633.0
168500,6,1350,2.0,1248.0,1964,1964,1,False,0,True,259.0,False,624.0
140000,5,1114,2.0,1114.0,1961,1961,1,False,0,False,0.0,False,0.0
145500,5,1053,1.0,1053.0,1959,2006,1,False,0,False,54.0,False,806.0
142000,6,1252,2.0,1252.0,1959,1959,1,False,0,False,243.0,False,0.0
141000,4,1100,1.0,1100.0,1960,1960,1,True,1,False,0.0,False,419.0
153000,5,1118,1.0,1118.0,1960,2000,1,False,0,False,0.0,False,528.0
72500,3,720,1.0,0.0,1949,1950,1,False,0,False,0.0,False,0.0
52000,3,729,0.0,270.0,1935,2003,1,False,0,False,0.0,False,0.0
118000,5,1077,1.0,991.0,1939,1950,1,False,2,True,0.0,False,851.0
87000,4,906,1.0,348.0,1937,1950,1,True,0,False,0.0,False,120.0
141500,5,1496,2.0,1296.0,1960,1960,2,False,0,False,203.0,False,658.0
119000,6,1252,1.0,1032.0,1950,1950,1,False,0,False,0.0,False,280.0
141500,5,1337,1.0,572.0,1950,2006,1,False,1,False,0.0,False,32.0
165500,6,1661,1.0,992.0,1955,1996,1,False,1,False,0.0,False,831.0
112900,5,1036,1.0,1036.0,1953,1953,1,False,0,False,88.0,False,531.0
201800,7,1820,2.0,864.0,1965,1988,1,False,2,False,288.0,False,454.0
163000,6,1362,2.0,1362.0,1961,1961,1,False,1,False,491.0,False,288.0
139950,5,1144,2.0,1144.0,1961,1961,1,False,0,False,136.0,False,572.0
174000,6,1537,2.0,1319.0,1962,2005,1,False,1,False,237.0,False,0.0
165000,6,1431,1.0,1099.0,1962,1962,1,False,1,True,305.0,False,371.0
227000,6,1988,2.0,1104.0,1966,1999,2,False,1,False,410.0,False,575.0
135000,5,1098,1.0,1098.0,1955,1955,1,False,0,False,151.0,False,902.0
124000,5,1144,1.0,1144.0,1963,1963,1,False,0,False,0.0,False,25.0
140000,5,1283,2.0,931.0,1962,1980,1,False,0,False,0.0,False,504.0
136500,5,1176,1.0,1176.0,1957,1957,1,False,2,False,143.0,False,621.0
185000,5,1440,1.0,1248.0,1959,1998,2,False,0,False,0.0,False,1053.0
163000,6,1261,2.0,1261.0,1958,1958,1,False,1,False,0.0,False,662.0
166800,6,1570,2.0,1395.0,1958,1958,1,False,1,False,187.0,False,958.0
139000,6,1196,1.0,1196.0,1956,1956,1,False,1,False,74.0,False,616.0
166000,6,1392,2.0,1392.0,1957,1957,1,False,2,False,387.0,False,1040.0
136000,6,1080,1.0,1080.0,1958,1958,1,False,0,False,135.0,False,570.0
133000,5,1104,1.0,1104.0,1956,1958,1,False,0,False,0.0,False,774.0
116000,5,882,1.0,720.0,1952,1952,1,False,0,False,52.0,False,148.0
137500,5,1152,2.0,1152.0,1953,1953,1,False,0,False,84.0,False,500.0
130000,5,950,2.0,984.0,1953,1953,1,True,0,False,0.0,False,624.0
180000,6,1790,2.0,998.0,1957,1957,2,False,2,False,360.0,False,0.0
139000,5,952,2.0,952.0,1951,1951,1,False,0,False,0.0,False,852.0
110000,5,773,1.0,773.0,1953,1953,1,False,0,False,0.0,False,570.0
100000,5,1764,1.0,0.0,1957,1982,2,False,1,False,0.0,False,0.0
118500,5,1216,1.0,832.0,1947,1950,1,False,0,False,0.0,False,442.0
146000,5,1824,2.0,1824.0,1957,1957,2,False,0,False,0.0,False,0.0
89900,4,869,1.0,0.0,1948,1950,1,False,0,False,0.0,False,0.0
114000,5,1159,1.0,747.0,1925,1950,1,True,0,False,0.0,False,0.0
140000,5,1558,1.0,913.0,1945,1950,1,False,1,False,0.0,False,580.0
86900,4,672,1.0,672.0,1940,2005,1,True,0,False,0.0,False,0.0
139000,5,1436,4.0,892.0,1922,1950,1,False,1,False,0.0,False,0.0
106250,4,1294,0.0,0.0,1900,2000,2,False,0,False,0.0,False,0.0
171000,6,1716,2.0,858.0,1962,1962,1,False,1,False,318.0,False,319.0
139000,5,1044,2.0,912.0,1968,1968,1,False,1,False,0.0,False,744.0
186000,7,1312,2.0,1312.0,1958,2001,1,False,1,False,125.0,False,637.0
157000,6,1253,1.0,1253.0,1960,1960,1,False,1,False,212.0,False,733.0
148000,6,1081,1.0,1081.0,1960,1993,1,False,0,True,276.0,False,697.0
242000,7,2069,2.0,585.0,1960,2007,2,False,1,True,0.0,False,425.0
116000,5,910,2.0,105.0,1953,1996,1,False,0,False,0.0,False,0.0
94000,5,876,2.0,876.0,1951,1951,1,False,1,False,0.0,False,432.0
98300,5,1048,2.0,0.0,1950,1950,1,False,0,False,0.0,False,0.0
127000,5,1507,1.0,1075.0,1960,1960,2,False,0,False,0.0,False,666.0
159000,5,1256,1.0,1256.0,1959,1959,1,True,0,False,0.0,False,476.0
125900,5,1027,1.0,1027.0,1962,1962,1,False,0,False,0.0,False,520.0
155000,5,1269,1.0,1269.0,1960,1960,1,False,1,False,0.0,False,374.0
138000,6,1320,2.0,768.0,1948,1950,2,False,0,False,0.0,False,315.0
112500,6,984,1.0,936.0,1954,1954,1,False,0,False,0.0,False,0.0
105500,6,832,2.0,832.0,1954,1954,1,False,0,False,0.0,False,0.0
127500,6,1278,1.0,854.0,1954,1954,1,False,0,False,0.0,False,673.0
130000,5,1800,0.0,1800.0,1961,1961,2,False,0,False,0.0,False,0.0
150000,5,1588,2.0,768.0,1955,1967,1,False,0,True,0.0,False,370.0
109500,5,825,1.0,825.0,1954,1954,1,False,0,False,0.0,False,0.0
140000,6,1796,2.0,780.0,1963,1963,1,False,1,False,415.0,False,400.0
167900,6,1611,2.0,780.0,1964,1964,1,False,0,True,360.0,False,674.0
136870,5,1117,1.0,1117.0,1963,1963,1,False,0,False,0.0,False,0.0
143000,6,1133,1.0,192.0,2008,2008,1,True,0,True,0.0,False,96.0
73000,5,764,2.0,680.0,1925,2004,1,False,0,False,0.0,False,0.0
157500,5,1539,2.0,650.0,1904,2002,2,True,1,False,0.0,False,0.0
122600,5,1323,2.0,780.0,1948,2005,1,False,0,False,0.0,False,0.0
111000,5,1360,1.0,680.0,1910,2003,1,False,0,False,0.0,False,0.0
256000,6,2792,2.0,1510.0,1920,1950,2,False,2,False,0.0,False,493.0
64000,5,672,1.0,672.0,1940,1950,1,False,0,False,0.0,False,0.0
139500,6,1456,1.0,728.0,1915,2005,1,False,0,False,0.0,False,0.0
118000,4,1594,0.0,828.0,1910,1996,2,False,0,False,0.0,False,0.0
200000,7,2082,2.0,1362.0,2003,2003,2,True,0,False,0.0,False,0.0
119164,4,1656,2.0,801.0,1940,1985,2,False,0,False,0.0,False,0.0
122250,5,1740,1.0,936.0,1920,1950,1,False,1,False,0.0,False,360.0
120000,7,1027,0.0,931.0,1920,2006,1,False,1,False,0.0,False,0.0
155000,6,1436,2.0,884.0,1940,1950,2,False,2,False,0.0,False,590.0
78000,5,899,1.0,481.0,1910,1950,1,False,0,False,0.0,False,0.0
95000,5,1080,0.0,684.0,1890,1996,1,False,0,False,0.0,False,0.0
115000,5,789,1.0,789.0,1948,1950,1,False,0,False,0.0,False,104.0
147000,5,1122,2.0,924.0,1948,2005,1,False,0,True,0.0,False,144.0
140000,5,1499,3.0,904.0,1946,1950,1,False,1,False,0.0,False,445.0
46500,2,407,1.0,407.0,1946,1950,1,False,0,False,0.0,False,0.0
112500,5,928,1.0,928.0,1957,1957,1,False,0,False,0.0,False,308.0
107900,4,901,1.0,901.0,1954,2000,1,False,0,False,0.0,False,0.0
65000,3,1588,0.0,448.0,1949,1992,2,False,0,False,0.0,False,0.0
295000,7,3493,3.0,1470.0,1880,2002,3,False,1,False,0.0,False,0.0
139500,5,1627,2.0,797.0,1900,2006,2,False,0,False,0.0,False,0.0
153900,5,1416,3.0,876.0,1915,1950,1,False,1,False,0.0,False,0.0
132000,7,1450,1.0,624.0,1920,1965,1,False,0,False,0.0,False,116.0
98000,5,1344,3.0,624.0,1916,1950,1,False,0,False,0.0,False,0.0
114000,5,1017,1.0,346.0,1900,2003,1,False,0,False,0.0,False,0.0
130000,5,2350,2.0,973.0,1920,1960,2,False,0,False,0.0,False,234.0
129500,6,2058,2.0,735.0,1917,1950,1,False,1,False,0.0,False,319.0
129400,5,1540,0.0,572.0,1905,2005,1,False,0,False,0.0,False,0.0
161000,7,1378,2.0,689.0,1928,2005,2,False,1,False,0.0,False,141.0
163000,6,1912,2.0,482.0,1905,2000,2,False,1,False,0.0,False,0.0
128000,6,1484,0.0,742.0,1914,2001,2,False,1,False,0.0,False,0.0
122000,8,2358,0.0,684.0,1872,1987,2,False,0,False,0.0,False,259.0
116900,7,1111,1.0,572.0,1926,1950,1,True,1,False,0.0,False,0.0
325000,10,2775,2.0,1237.0,1893,2000,3,False,1,False,0.0,False,0.0
55000,2,1086,2.0,723.0,1920,1950,1,False,0,False,0.0,False,0.0
184000,7,2495,2.0,1313.0,1890,1999,2,False,1,False,0.0,False,0.0
110000,5,984,1.0,984.0,1959,1959,1,False,0,False,164.0,False,200.0
131500,5,1795,1.0,1050.0,1954,1954,2,False,0,False,335.0,False,0.0
97000,5,882,1.0,0.0,1956,1956,1,True,0,False,0.0,False,0.0
115500,4,1093,1.0,869.0,1958,2006,1,False,0,False,0.0,False,0.0
138000,5,1143,1.0,1008.0,1928,1983,1,False,1,False,0.0,False,406.0
108000,7,1668,1.0,672.0,1945,1950,1,False,0,False,0.0,False,0.0
79500,5,935,1.0,742.0,1930,1960,1,False,0,False,0.0,False,0.0
153000,5,1738,1.0,1024.0,1935,1950,2,False,1,False,0.0,False,175.0
109500,5,784,0.0,784.0,1924,1950,1,False,0,False,0.0,False,784.0
124000,5,1210,1.0,672.0,1941,2006,1,False,0,False,0.0,False,600.0
106900,6,1290,1.0,554.0,1900,2000,1,False,0,False,0.0,False,0.0
164900,6,1672,1.0,981.0,1940,1989,1,False,1,False,0.0,False,521.0
119000,5,949,2.0,949.0,1924,2003,1,False,1,False,0.0,False,0.0
120000,6,1158,1.0,862.0,1929,1950,1,False,1,False,0.0,False,0.0
157000,6,1497,1.0,825.0,1937,2000,2,False,0,False,0.0,False,201.0
105000,6,1342,1.0,739.0,1939,1950,2,False,1,False,0.0,False,264.0
113000,6,1013,1.0,992.0,1926,1950,1,False,0,False,0.0,False,0.0
115000,5,1216,1.0,565.0,1920,1997,1,False,1,False,0.0,False,68.0
79000,4,896,1.0,988.0,1946,1950,1,True,0,False,0.0,False,0.0
123000,4,1136,1.0,704.0,1929,1950,1,True,0,False,0.0,False,80.0
81300,5,808,1.0,0.0,1945,1995,1,False,0,False,0.0,False,0.0
162900,5,1573,2.0,1078.0,1930,1992,2,True,1,False,0.0,False,0.0
150000,7,2009,2.0,989.0,1939,1950,2,False,1,False,0.0,False,300.0
123500,5,1902,2.0,1100.0,1923,1950,2,False,0,False,0.0,False,203.0
129900,7,1774,2.0,952.0,1931,1950,2,False,2,False,0.0,False,0.0
128000,6,1362,2.0,611.0,1920,1999,2,False,0,False,0.0,False,0.0
68500,4,520,1.0,520.0,1927,1950,1,False,0,False,0.0,False,0.0
127000,5,1285,1.0,672.0,1948,2001,1,False,0,False,0.0,False,336.0
207000,6,1848,2.0,833.0,1923,2000,1,False,1,False,0.0,False,0.0
184000,7,1820,1.0,1026.0,1925,1950,2,True,0,False,0.0,False,329.0
162500,6,1716,2.0,810.0,1915,2004,2,False,0,False,0.0,False,0.0
145000,5,1505,1.0,883.0,1940,1982,1,False,0,False,0.0,False,399.0
130000,6,838,1.0,816.0,1918,2000,1,False,0,False,0.0,False,210.0
160000,6,1984,1.0,1242.0,1910,1983,2,True,0,False,0.0,False,196.0
161000,8,1666,1.0,588.0,1925,1996,1,True,1,False,0.0,False,0.0
127500,6,1609,1.0,796.0,1910,1950,1,False,0,False,0.0,False,0.0
93850,6,768,2.0,768.0,1930,1950,1,False,0,False,0.0,False,0.0
136000,6,1536,1.0,768.0,1952,1952,1,False,0,False,0.0,False,372.0
141000,6,1969,2.0,1272.0,1938,1958,2,False,1,False,0.0,False,0.0
120000,5,1308,2.0,880.0,1915,1978,2,False,0,False,0.0,False,0.0
127500,6,1040,2.0,1040.0,1925,1992,1,False,0,False,0.0,False,0.0
127000,6,1236,1.0,768.0,1925,1950,2,True,1,False,0.0,False,121.0
89500,6,1406,0.0,319.0,1920,1950,1,False,0,False,0.0,False,0.0
125000,5,825,2.0,825.0,1955,1995,1,False,0,False,0.0,False,180.0
79900,6,1198,0.0,901.0,1920,1998,1,False,0,False,0.0,False,0.0
85000,5,759,2.0,451.0,1912,1991,1,False,0,False,0.0,False,0.0
82375,3,1344,0.0,536.0,1915,1950,2,True,0,False,0.0,False,0.0
135000,6,1469,1.0,756.0,1906,1995,1,False,0,False,0.0,False,0.0
124000,5,1054,1.0,1046.0,1947,1993,1,False,0,False,0.0,False,0.0
134000,5,1211,1.0,952.0,1968,1968,1,False,1,False,0.0,False,250.0
135000,5,1271,1.0,720.0,1948,1950,2,False,1,False,0.0,False,0.0
134432,4,1588,2.0,0.0,1959,1959,2,False,1,False,0.0,False,0.0
127500,5,1355,0.0,644.0,1940,1999,2,False,0,False,0.0,False,351.0
148000,5,1075,2.0,981.0,1963,1963,1,False,0,False,0.0,False,784.0
129500,5,1040,1.0,1040.0,1965,1965,1,False,0,False,0.0,False,906.0
157500,6,1096,2.0,1008.0,1978,1978,1,False,1,False,39.0,False,528.0
109900,5,904,1.0,876.0,1966,1966,1,True,0,False,41.0,False,0.0
145000,5,992,1.0,992.0,1967,2005,1,False,0,False,0.0,False,758.0
130000,5,894,2.0,894.0,1967,2003,1,False,0,False,0.0,False,702.0
153000,6,1034,2.0,450.0,1978,1978,1,False,1,False,40.0,False,450.0
120000,5,1073,1.0,1073.0,1967,1967,1,False,0,False,340.0,False,221.0
152000,5,1126,2.0,1060.0,1984,1984,1,True,0,False,0.0,False,104.0
108959,4,1258,2.0,1198.0,1969,1969,0,False,0,True,0.0,False,1198.0
95541,5,1140,2.0,1300.0,1920,1950,1,True,0,False,0.0,False,1300.0
80000,5,1006,0.0,1006.0,1959,1959,1,False,0,True,0.0,False,288.0
149350,5,1228,1.0,1228.0,1966,2006,1,False,0,False,0.0,False,0.0
144900,5,960,1.0,960.0,1963,2003,1,False,0,True,0.0,False,634.0
185000,6,1188,2.0,988.0,1956,1956,1,False,1,True,0.0,False,776.0
165000,5,1383,1.0,1383.0,1954,1954,1,True,1,False,0.0,False,1064.0
235000,6,1252,2.0,1602.0,1960,1975,1,False,1,False,0.0,False,429.0
140000,5,1601,1.0,533.0,1958,1987,1,False,0,False,0.0,False,0.0
108000,5,672,1.0,672.0,1940,1997,1,True,0,False,0.0,False,0.0
145000,5,1721,2.0,988.0,1960,1960,2,False,2,False,275.0,False,988.0
152400,5,1350,3.0,576.0,1941,1973,1,False,0,False,0.0,False,336.0
144000,5,904,3.0,864.0,1970,1970,1,True,0,False,0.0,False,704.0
173000,6,1291,2.0,1291.0,1996,1997,1,True,1,True,0.0,False,1003.0
192000,7,2022,2.0,1160.0,1977,1977,2,False,1,False,299.0,False,392.0
245000,7,1524,2.0,1524.0,1979,1979,2,False,2,True,0.0,False,599.0
241500,7,1363,2.0,1385.0,1954,2005,1,False,2,False,0.0,False,226.0
256000,4,1663,2.0,1364.0,1954,1994,1,False,2,False,0.0,False,1116.0
177000,6,1357,1.0,1019.0,1959,2006,1,False,1,False,84.0,False,719.0
125600,7,1079,1.0,570.0,1948,1950,1,False,1,False,0.0,False,0.0
155000,6,1094,2.0,1094.0,1953,1953,1,False,2,False,216.0,False,500.0
